date,code,name,open,close,high,low,volume,amount,pct_chg,index_return
2022-07-29,000001,上证综指,3282.811,3253.238,3294.805,3246.368,30733104700,,-0.8937492993307705,-0.008977671962471465
2022-08-01,000001,上证综指,3246.616,3259.959,3264.304,3225.553,29220480500,,0.20659416864059477,0.0020638105635590476
2022-08-02,000001,上证综指,3231.262,3186.266,3231.262,3155.187,39417616800,,-2.260549902621467,-0.022864920339743317
2022-08-03,000001,上证综指,3188.891,3163.674,3217.55,3159.457,32488567300,,-0.7090431244597961,-0.007115687809650341
2022-08-04,000001,上证综指,3179.428,3189.039,3190.999,3155.704,26089894300,,0.8017577032273238,0.00798560702916198
2022-08-05,000001,上证综指,3195.227,3227.027,3228.886,3184.455,27468372900,,1.1912052502336845,0.011841662446886971
2022-08-08,000001,上证综指,3218.851,3236.934,3237.969,3214.083,25426805000,,0.307000840092142,0.003065305547871042
2022-08-09,000001,上证综指,3235.735,3247.432,3248.772,3227.539,25960546700,,0.32431924778200116,0.0032379446724632283
2022-08-10,000001,上证综指,3242.362,3230.02,3253.166,3217.807,25758359200,,-0.5361775088747023,-0.005376200993542549
2022-08-11,000001,上证综指,3243.472,3281.665,3281.665,3237.904,30060537600,,1.5989065083188425,0.015862586384974516
2022-08-12,000001,上证综指,3275.77,3276.888,3288.223,3272.841,29993292800,,-0.14556635122719985,-0.001456724019688719
2022-08-15,000001,上证综指,3268.365,3276.087,3286.891,3261.815,28710677300,,-0.024443923625094843,-0.00024446911639040944
2022-08-16,000001,上证综指,3278.676,3277.885,3295.023,3271.57,30359227400,,0.05488254738046372,0.0005486749241854143
2022-08-17,000001,上证综指,3282.101,3292.526,3295.998,3263.348,32612475900,,0.4466599651909542,0.004456654000183485
2022-08-18,000001,上证综指,3286.367,3277.544,3289.142,3270.558,30169477800,,-0.45503057530904556,-0.0045606899070045216
2022-08-19,000001,上证综指,3275.623,3258.078,3286.491,3258.064,33353547100,,-0.5939203257072978,-0.0059569104707087
2022-08-22,000001,上证综指,3249.705,3277.794,3278.166,3247.187,31453786900,,0.6051420500061688,0.0060331841884395596
2022-08-23,000001,上证综指,3274.427,3276.223,3284.596,3262.633,31656635600,,-0.04792857635348424,-0.00047940065766928795
2022-08-24,000001,上证综指,3279.172,3215.203,3281.875,3212.386,36614057700,,-1.862510580018517,-0.018800737271834487
2022-08-25,000001,上证综指,3223.465,3246.248,3248.351,3199.124,33619616500,,0.9655688925396033,0.009609370678790252
2022-08-26,000001,上证综指,3250.628,3236.223,3266.274,3232.277,30992755400,,-0.3088180570307686,-0.00309295883990047
2022-08-29,000001,上证综指,3203.102,3240.728,3240.728,3198.996,29701509700,,0.13920548738453054,0.0013910868637040952
2022-08-30,000001,上证综指,3240.184,3227.22,3243.746,3212.635,29431891400,,-0.4168199244120485,-0.004176910401576667
2022-08-31,000001,上证综指,3216.526,3202.138,3232.016,3184.394,34440882900,,-0.7772014303332297,-0.007802373811825276
2022-09-01,000001,上证综指,3196.537,3184.98,3214.558,3181.626,27466054100,,-0.5358294989160295,-0.005372702139978115
2022-09-02,000001,上证综指,3189.644,3186.478,3198.281,3173.793,25045691100,,0.04703326237527339,0.0004702220520332169
2022-09-05,000001,上证综指,3183.946,3199.912,3199.912,3172.039,28067563300,,0.42159399813836984,0.0042070778059555
2022-09-06,000001,上证综指,3207.933,3243.447,3244.635,3203.816,31886968900,,1.360506163919517,0.01351334373686505
2022-09-07,000001,上证综指,3232.137,3246.294,3253.767,3227.823,30101446600,,0.0877769854108923,0.0008773848394369074
2022-09-08,000001,上证综指,3245.557,3235.586,3253.701,3233.801,28168035800,,-0.3298530570552183,-0.0033039827151932193
2022-09-09,000001,上证综指,3241.181,3262.054,3266.197,3236.508,28382766500,,0.8180280171814491,0.008147003034333876
2022-09-13,000001,上证综指,3272.049,3263.797,3278.166,3259.664,27618982300,,0.053432591857771605,0.000534183217314477
2022-09-14,000001,上证综指,3224.678,3237.542,3250.802,3221.961,25519336500,,-0.804431157942731,-0.008076841625824966
2022-09-15,000001,上证综指,3248.972,3199.919,3254.179,3174.39,32520612100,,-1.1620853103990636,-0.011688902929166712
2022-09-16,000001,上证综指,3189.827,3126.398,3191.827,3126.397,31647589300,,-2.2975894077318704,-0.023243953832600455
2022-09-19,000001,上证综指,3122.755,3115.602,3135.557,3101.221,24911366200,,-0.3453175187548174,-0.0034591511583350137
2022-09-20,000001,上证综指,3127.836,3122.406,3140.025,3114.037,21994253400,,0.218384761596635,0.0021814664868134597
2022-09-21,000001,上证综指,3116.007,3117.177,3129.825,3091.297,23297249600,,-0.16746701101649775,-0.001676073937671482
2022-09-22,000001,上证综指,3098.768,3108.91,3125.68,3092.819,22114068900,,-0.26520791087577544,-0.0026556021007715534
2022-09-23,000001,上证综指,3106.806,3088.37,3124.658,3072.241,24305771900,,-0.6606817180297875,-0.00662873880505094
2022-09-26,000001,上证综指,3067.569,3051.226,3102.654,3048.514,26269862800,,-1.2027056343637543,-0.012099966572440082
2022-09-27,000001,上证综指,3056.392,3093.862,3094.039,3048.365,23273530300,,1.397339954496979,0.013876671634530165
2022-09-28,000001,上证综指,3089.098,3045.067,3089.098,3044.864,23009865000,,-1.5771550250140431,-0.01589724449592418
2022-09-29,000001,上证综指,3067.473,3041.205,3076.762,3026.079,23003041600,,-0.12682807964488063,-0.0012690857452108129
2022-09-30,000001,上证综指,3042.166,3024.391,3054.613,3021.931,20411533600,,-0.5528729566076529,-0.005544069557955184
2022-10-10,000001,上证综指,3026.935,2974.145,3029.448,2968.281,24340482800,,-1.6613592620795425,-0.01675314616693314
2022-10-11,000001,上证综指,2978.062,2979.793,2986.912,2953.495,20863595000,,0.1899033167515496,0.001897232283628211
2022-10-12,000001,上证综指,2976.717,3025.506,3025.506,2934.092,24801355700,,1.5340998519024485,0.015224515204161834
2022-10-13,000001,上证综指,3008.302,3016.356,3036.249,3004.496,24968328100,,-0.30242875076101905,-0.0030288699064010237
2022-10-14,000001,上证综指,3035.034,3071.987,3084.272,3035.034,27730406100,,1.8443114804751026,0.01827510319048465
2022-10-17,000001,上证综指,3060.518,3084.942,3087.194,3052.715,26260861800,,0.4217140241804307,0.004208273026679982
2022-10-18,000001,上证综指,3094.927,3080.957,3099.918,3074.216,24563475700,,-0.12917584836279472,-0.001292593522808053
2022-10-19,000001,上证综指,3073.262,3044.378,3081.39,3044.378,23089531000,,-1.1872609711852444,-0.011943652007388327
2022-10-20,000001,上证综指,3029.303,3035.05,3070.265,3013.693,24473614500,,-0.306400847726529,-0.003068712161783113
2022-10-21,000001,上证综指,3038.036,3038.929,3055.416,3026.96,24525412200,,0.1278067906624214,0.0012772518730607787
2022-10-24,000001,上证综指,3034.746,2977.555,3064.421,2965.168,29808535600,,-2.0195930869066125,-0.02040265676430857
2022-10-25,000001,上证综指,2969.156,2976.283,3001.715,2944.261,25555416000,,-0.04271961391141277,-0.0004272874133803664
2022-10-26,000001,上证综指,2977.564,2999.504,3028.348,2977.564,26868949200,,0.7802013451005729,0.007771735130003081
2022-10-27,000001,上证综指,3005.037,2982.903,3017.263,2981.689,26560825400,,-0.5534581717510645,-0.00554995426154312
2022-10-28,000001,上证综指,2967.022,2915.926,2974.236,2908.983,29253130800,,-2.245362990348654,-0.022709550808847487
2022-10-31,000001,上证综指,2893.196,2893.483,2926.015,2885.089,30199420300,,-0.7696697378465678,-0.007726469818427814
2022-11-01,000001,上证综指,2899.499,2969.2,2969.2,2896.757,31980957800,,2.616811641886252,0.025831589484359083
2022-11-02,000001,上证综指,2960.647,3003.37,3019.049,2954.948,32507824800,,1.1508150343526813,0.011442435273404635
2022-11-03,000001,上证综指,2981.204,2997.806,3003.721,2977.716,25934856700,,-0.18525855955143777,-0.0018543037545611255
2022-11-04,000001,上证综指,2996.997,3070.796,3081.59,2996.997,32980674000,,2.4347806362386315,0.02405612359850116
2022-11-07,000001,上证综指,3062.859,3077.817,3088.193,3054.457,32056709700,,0.22863778642410182,0.0022837680795842136
2022-11-08,000001,上证综指,3077.306,3064.493,3078.276,3047.462,25652200700,,-0.4329042304984321,-0.004338439739691841
2022-11-09,000001,上证综指,3064.463,3048.168,3073.918,3046.188,23563732400,,-0.5327145469087302,-0.00534138530280309
2022-11-10,000001,上证综指,3031.692,3036.132,3047.98,3022.851,27037179800,,-0.3948601258198403,-0.003956417566588003
2022-11-11,000001,上证综指,3099.65,3087.293,3117.742,3070.301,40960453400,,1.6850716635508523,0.016710318322996423
2022-11-14,000001,上证综指,3100.867,3083.401,3121.406,3075.215,36178821600,,-0.12606513214004078,-0.0012614466107361143
2022-11-15,000001,上证综指,3081.135,3134.078,3135.59,3074.498,33147057700,,1.6435423092876933,0.016301823384392254
2022-11-16,000001,上证综指,3133.65,3119.98,3145.753,3115.345,30342984400,,-0.44982926398130507,-0.004508440401318694
2022-11-17,000001,上证综指,3110.965,3115.435,3115.435,3087.174,28702840700,,-0.14567401073084518,-0.0014578021847510875
2022-11-18,000001,上证综指,3116.729,3097.243,3126.711,3096.886,29995427600,,-0.5839312969135979,-0.005856428417943183
2022-11-21,000001,上证综指,3078.057,3085.044,3085.243,3056.17,25604554900,,-0.39386641603517125,-0.003946441125321129
2022-11-22,000001,上证综指,3084.233,3088.943,3118.12,3076.321,32756592700,,0.12638393488066946,0.0012630413761256511
2022-11-23,000001,上证综指,3084.74,3096.907,3108.244,3075.324,32615544900,,0.2578228215930123,0.0025749102872580244
2022-11-24,000001,上证综指,3104.096,3089.31,3113.239,3084.855,26748292800,,-0.24530927147635717,-0.002456106476397188
2022-11-25,000001,上证综指,3085.461,3101.693,3111.421,3077.967,31143197900,,0.4008338431559233,0.004000326445765749
2022-11-28,000001,上证综指,3055.29,3078.549,3080.184,3034.705,30581128400,,-0.7461731383473502,-0.00748970936409774
2022-11-29,000001,上证综指,3096.113,3149.748,3152.003,3096.113,39144974800,,2.3127453875186,0.02286406755229668
2022-11-30,000001,上证综指,3141.399,3151.335,3158.573,3137.369,37271832100,,0.05038498317959661,0.0005037229420899146
2022-12-01,000001,上证综指,3187.99,3165.471,3198.409,3164.535,38701305600,,0.4485717957627422,0.004475687110676825
2022-12-02,000001,上证综指,3160.579,3156.144,3170.898,3149.841,30781248400,,-0.2946480950228314,-0.002950830370981385
2022-12-05,000001,上证综指,3181.916,3211.814,3213.44,3177.064,44739843700,,1.7638612179925905,0.017484857243055575
2022-12-06,000001,上证综指,3200.275,3212.533,3224.822,3195.079,37359029600,,0.02238610330487223,0.00022383597990654192
2022-12-07,000001,上证综指,3204.935,3199.619,3226.082,3188.671,35411307800,,-0.4019880885270166,-0.004027982324939702
2022-12-08,000001,上证综指,3196.016,3197.35,3206.715,3187.257,32096929400,,-0.07091469328067701,-0.000709398496430337
2022-12-09,000001,上证综指,3197.118,3206.95,3212.106,3182.907,37334320900,,0.30024864340783,0.002997987973812809
2022-12-12,000001,上证综指,3195.868,3179.042,3196.725,3176.575,33338179200,,-0.8702349584496116,-0.008740436151376268
2022-12-13,000001,上证综指,3179.435,3176.326,3187.204,3171.483,28582120000,,-0.08543454285913077,-0.0008547105896442502
2022-12-14,000001,上证综指,3178.554,3176.525,3189.835,3168.593,26562356900,,0.006265099992885936,6.264903743693095e-05
2022-12-15,000001,上证综指,3177.2,3168.648,3179.1,3158.452,24302333300,,-0.24797538190317603,-0.0024828335008218595
2022-12-16,000001,上证综指,3156.135,3167.858,3175.353,3151.609,25977179500,,-0.024931769006841797,-0.0002493487748904799
2022-12-19,000001,上证综指,3165.309,3107.115,3170.255,3096.098,27851354100,,-1.9174786243575381,-0.01936100679331724
2022-12-20,000001,上证综指,3098.953,3073.766,3100.748,3061.51,21883676600,,-1.073310772211511,-0.010791123019194649
2022-12-21,000001,上证综指,3078.331,3068.411,3085.795,3060.554,18906792000,,-0.17421625458802215,-0.0017436818759180384
2022-12-22,000001,上证综指,3085.8,3054.431,3096.245,3044.599,22363953700,,-0.4556104120341131,-0.004566514796169314
2022-12-23,000001,上证综指,3038.842,3045.866,3061.867,3031.536,19202030500,,-0.2804122928296682,-0.0028080618461917544
2022-12-26,000001,上证综指,3048.196,3065.563,3071.836,3047.349,20650389300,,0.6466797948432523,0.006445977921645488
2022-12-27,000001,上证综指,3077.747,3095.568,3098.078,3074.313,22221832200,,0.9787761660745575,0.009740171801742727
2022-12-28,000001,上证综指,3088.617,3087.4,3098.65,3079.434,22455415100,,-0.26386110723460865,-0.002642098342258394
2022-12-29,000001,上证综指,3076.726,3073.702,3086.005,3064.459,21557067600,,-0.4436742890457923,-0.004446614443378517
2022-12-30,000001,上证综指,3084.523,3089.258,3096.314,3082.196,21754534400,,0.506099810586691,0.005048234301897773
2023-01-03,000001,上证综指,3087.513,3116.512,3119.856,3073.054,28137036200,,0.8822183190915212,0.008783495108519354
2023-01-04,000001,上证综指,3117.571,3123.516,3129.094,3109.451,27331362600,,0.2247384255218643,0.0022448626645054826
2023-01-05,000001,上证综指,3132.761,3155.216,3159.427,3130.23,25700301800,,1.0148819471390569,0.010097666010088572
2023-01-06,000001,上证综指,3155.075,3157.637,3170.742,3151.841,25738025500,,0.07673008757562716,0.0007670066509356588
2023-01-09,000001,上证综指,3169.374,3176.085,3183.583,3165.428,25811521800,,0.5842343499268488,0.00582534319276966
2023-01-10,000001,上证综指,3178.022,3169.507,3178.157,3165.145,23298417500,,-0.20711032607754198,-0.002073250961052219
2023-01-11,000001,上证综指,3172.376,3161.838,3184.757,3160.89,23774286900,,-0.24196192026078034,-0.0024225512116691134
2023-01-12,000001,上证综指,3167.273,3163.451,3171.591,3153.404,21667130500,,0.051014631363144325,0.000510016233238929
2023-01-13,000001,上证综指,3170.355,3195.306,3195.307,3167.51,22022689700,,1.0069699198754778,0.01001933757982715
2023-01-16,000001,上证综指,3198.519,3227.592,3251.374,3197.319,30674954900,,1.0104196593377912,0.010053490475969748
2023-01-17,000001,上证综指,3229.435,3224.245,3231.265,3211.757,22659223000,,-0.10369960019730451,-0.0010375340543313577
2023-01-18,000001,上证综指,3227.595,3224.406,3234.817,3220.37,21210973000,,0.00499341706352574,4.9932923966059644e-05
2023-01-19,000001,上证综指,3221.518,3240.279,3240.279,3210.383,22646503000,,0.4922767170139286,0.004910689971109043
2023-01-20,000001,上证综指,3247.203,3264.814,3267.058,3247.203,27321918200,,0.7571878841297286,0.007543356056929998
2023-01-30,000001,上证综指,3308.869,3269.318,3310.49,3266.758,35332582900,,0.1379557916622698,0.0013786072008778805
2023-01-31,000001,上证综指,3266.144,3255.669,3277.252,3252.015,30016295700,,-0.41748768397569247,-0.0041836159697458426
2023-02-01,000001,上证综指,3262.196,3284.921,3284.922,3245.411,33950941000,,0.8984942879635582,0.008944818445096437
2023-02-02,000001,上证综指,3291.783,3285.671,3295.764,3272.414,33341313300,,0.022831599298744898,0.0002282899328576762
2023-02-03,000001,上证综指,3275.658,3263.406,3275.658,3235.353,29334281400,,-0.6776393619446375,-0.006799457627606168
2023-02-06,000001,上证综指,3244.701,3238.698,3250.351,3226.211,26705310700,,-0.7571230793839367,-0.007600038058116808
2023-02-07,000001,上证综指,3245.23,3248.094,3250.033,3233.833,25094645000,,0.29011658388649053,0.0028969655790584505
2023-02-08,000001,上证综指,3251.501,3232.106,3257.114,3230.439,23453048100,,-0.492227133820633,-0.004934425616610532
2023-02-09,000001,上证综指,3227.728,3270.383,3270.383,3225.772,25475452900,,1.1842742781331905,0.01177316628204174
2023-02-10,000001,上证综指,3266.437,3260.673,3269.994,3247.23,26062692600,,-0.296907120664458,-0.00297348764253442
2023-02-13,000001,上证综指,3256.988,3284.16,3285.091,3252.633,29721318800,,0.7203114203724326,0.007177295684964087
2023-02-14,000001,上证综指,3288.974,3293.283,3293.734,3279.189,27097416800,,0.27778792750656756,0.0027740280988520875
2023-02-15,000001,上证综指,3294.015,3280.492,3296.2,3274.551,26993912300,,-0.3883966242803849,-0.0038915284268873766
2023-02-16,000001,上证综指,3281.735,3249.03,3308.828,3231.342,38086354500,,-0.959063457554532,-0.009636920892501805
2023-02-17,000001,上证综指,3244.733,3224.024,3262.473,3223.258,27845123700,,-0.769645094074245,-0.007726221469266851
2023-02-20,000001,上证综指,3230.473,3290.338,3291.039,3225.843,32500773300,,2.056870544388012,0.020360026277245473
2023-02-21,000001,上证综指,3291.631,3306.524,3308.791,3282.436,32440944900,,0.4919251456841023,0.00490719147394789
2023-02-22,000001,上证综指,3292.049,3291.148,3307.034,3286.721,25540398500,,-0.46502006336562873,-0.004661046453176196
2023-02-23,000001,上证综指,3293.522,3287.477,3307.439,3275.362,26232430400,,-0.11154162620460317,-0.0011160388017351674
2023-02-24,000001,上证综指,3287.255,3267.16,3288.392,3253.975,23420630600,,-0.6180119282963803,-0.006199295267544846
2023-02-27,000001,上证综指,3257.0,3258.034,3276.579,3251.721,24285534400,,-0.27932516313862177,-0.0027971600385307545
2023-02-28,000001,上证综指,3265.742,3279.605,3280.415,3246.145,25162503200,,0.6620863993438864,0.006599042339275986
2023-03-01,000001,上证综指,3279.136,3312.348,3315.16,3272.035,31839870400,,0.9983824271520447,0.009934315152165396
2023-03-02,000001,上证综指,3308.011,3310.654,3320.744,3306.455,32852001600,,-0.05114196938243998,-0.0005115505134804159
2023-03-03,000001,上证综指,3314.773,3328.393,3330.605,3302.623,34399691900,,0.5358155820571975,0.005343851975743299
2023-03-06,000001,上证综指,3332.024,3322.026,3333.062,3308.726,34053044600,,-0.19129351612025003,-0.001914767158368663
2023-03-07,000001,上证综指,3320.211,3285.099,3342.859,3284.41,38995795600,,-1.1115807040643189,-0.011178049302185553
2023-03-08,000001,上证综指,3271.88,3283.248,3283.248,3263.693,26044354700,,-0.0563453338849218,-0.0005636121383352837
2023-03-09,000001,上证综指,3285.943,3276.094,3289.06,3260.0,26402185900,,-0.2178939879046604,-0.002181317222565044
2023-03-10,000001,上证综指,3255.512,3230.077,3262.147,3229.496,28113541000,,-1.4046300258783728,-0.014145883148156612
2023-03-13,000001,上证综指,3228.124,3268.696,3268.696,3228.124,29492808700,,1.195606172855923,0.011885152658447567
2023-03-14,000001,上证综指,3261.922,3245.312,3262.003,3216.993,31990603300,,-0.7153923154677,-0.007179635164141147
2023-03-15,000001,上证综指,3261.028,3263.315,3273.123,3256.857,30516879800,,0.5547386507060104,0.005532056426985353
2023-03-16,000001,上证综指,3244.47,3226.891,3257.433,3224.722,32738963200,,-1.1161656168650613,-0.011224414883972408
2023-03-17,000001,上证综指,3245.26,3250.546,3279.923,3240.157,34300102200,,0.7330585383888089,0.007303847234198514
2023-03-20,000001,上证综指,3253.93,3234.91,3267.993,3231.646,39251739100,,-0.4810268797918904,-0.004821875376339489
2023-03-21,000001,上证综指,3240.839,3255.651,3256.0,3237.893,30181077900,,0.6411615779109869,0.006391148808311921
2023-03-22,000001,上证综指,3263.413,3265.748,3279.394,3255.739,29084046200,,0.3101376652473009,0.00309657730439977
2023-03-23,000001,上证综指,3258.779,3286.649,3286.649,3252.992,30611839300,,0.6400065161181967,0.006379671710839361
2023-03-24,000001,上证综指,3282.739,3265.654,3282.739,3260.844,32451333700,,-0.6387965371416282,-0.006408455729954019
2023-03-27,000001,上证综指,3261.824,3251.397,3261.824,3229.704,33786120600,,-0.43657411348538844,-0.004375298810384292
2023-03-28,000001,上证综指,3256.602,3245.376,3264.098,3241.737,29568266000,,-0.18518193871741584,-0.0018535361244144358
2023-03-29,000001,上证综指,3253.621,3240.057,3254.556,3229.585,29690050800,,-0.16389472283028228,-0.0016402917716025688
2023-03-30,000001,上证综指,3243.068,3261.249,3263.738,3220.985,29989829500,,0.6540625674178013,0.006519328595778353
2023-03-31,000001,上证综指,3263.406,3272.86,3278.423,3260.04,28361374600,,0.3560292391044051,0.003553969553079648
2023-04-03,000001,上证综指,3277.34,3296.396,3299.732,3276.416,35767677500,,0.7191263909852585,0.007165530070444279
2023-04-04,000001,上证综指,3297.183,3312.558,3312.562,3290.993,38587161700,,0.49029303518144385,0.0048909501316294806
2023-04-06,000001,上证综指,3302.751,3312.628,3314.526,3296.055,32715542400,,0.0021131705467469786,2.1131482196127203e-05
2023-04-07,000001,上证综指,3312.481,3327.646,3328.846,3308.061,28303224700,,0.4533560665429315,0.004523315033733618
2023-04-10,000001,上证综指,3331.505,3315.358,3332.715,3309.917,34081984500,,-0.36927004855684675,-0.0036995353352296486
2023-04-11,000001,上证综指,3317.077,3313.571,3317.448,3298.25,32056605500,,-0.05390066472460431,-0.0005391519635489124
2023-04-12,000001,上证综指,3316.862,3327.182,3330.708,3315.399,34302531500,,0.410765304259364,0.004099239667449197
2023-04-13,000001,上证综指,3321.273,3318.364,3334.47,3309.252,34786210600,,-0.265029084672852,-0.002653809085126175
2023-04-14,000001,上证综指,3326.37,3338.153,3340.076,3316.81,33829927500,,0.5963480799574761,0.005945769626563182
2023-04-17,000001,上证综指,3337.061,3385.61,3385.61,3336.388,40280992600,,1.4216544298598865,0.014116436904574954
2023-04-18,000001,上证综指,3379.227,3393.331,3396.175,3375.78,34839948600,,0.2280534379329069,0.002277937907614124
2023-04-19,000001,上证综指,3391.355,3370.128,3394.959,3364.642,34612344300,,-0.6837823955281652,-0.006861308992430032
2023-04-20,000001,上证综指,3367.053,3367.031,3371.368,3344.016,35035496500,,-0.09189561939487723,-0.0009193786930505799
2023-04-21,000001,上证综指,3363.999,3301.258,3367.609,3301.258,38739509800,,-1.9534420681009523,-0.019727739194993276
2023-04-24,000001,上证综指,3300.813,3275.413,3303.091,3264.935,35425562600,,-0.7828833735503249,-0.007859639944125649
2023-04-25,000001,上证综指,3276.403,3264.872,3288.569,3229.446,38089572900,,-0.3218220114532211,-0.0032234097220757508
2023-04-26,000001,上证综指,3255.217,3264.101,3277.98,3239.989,35791784200,,-0.023615014616185093,-0.00023617803399818122
2023-04-27,000001,上证综指,3256.228,3285.884,3299.301,3253.112,34159053400,,0.6673506732787882,0.006651337463254331
2023-04-28,000001,上证综指,3283.122,3323.275,3324.881,3283.122,40155478500,,1.1379281800574903,0.011315024779791898
2023-05-04,000001,上证综指,3306.483,3350.459,3352.746,3302.028,48336491600,,0.8179882796337967,0.008146608883046995
2023-05-05,000001,上证综指,3350.654,3334.503,3364.142,3321.187,43650449400,,-0.47623325639859493,-0.004773708601731159
2023-05-08,000001,上证综指,3340.99,3395.004,3400.177,3340.99,53410365900,,1.8143933293807146,0.01798129643827597
2023-05-09,000001,上证综指,3402.394,3357.671,3418.953,3356.118,57301330900,,-1.099645243422398,-0.011057360342828946
2023-05-10,000001,上证综指,3347.702,3319.151,3349.721,3305.251,45173973100,,-1.1472237750512204,-0.011538551536219604
2023-05-11,000001,上证综指,3323.658,3309.551,3333.25,3307.289,35425827100,,-0.2892305893886671,-0.0028964966932450344
2023-05-12,000001,上证综指,3304.458,3272.362,3319.131,3271.431,34731498300,,-1.1236871708579121,-0.011300482323266978
2023-05-15,000001,上证综指,3269.878,3310.737,3310.737,3235.868,38804588700,,1.1727003308313666,0.011658774896849208
2023-05-16,000001,上证综指,3310.161,3290.987,3317.901,3282.492,32247941000,,-0.5965439115218185,-0.0059833034282155625
2023-05-17,000001,上证综指,3281.966,3284.232,3298.519,3269.894,28574405000,,-0.2052575716646743,-0.002054685137174198
2023-05-18,000001,上证综指,3288.411,3297.32,3313.862,3284.168,30996747200,,0.39851021486911886,0.00397718266212633
2023-05-19,000001,上证综指,3288.891,3283.542,3302.342,3268.224,28540406400,,-0.4178545000181999,-0.00418729951527576
2023-05-22,000001,上证综指,3278.596,3296.47,3308.533,3276.54,27388999800,,0.3937211706139143,0.0039294811726506874
2023-05-23,000001,上证综指,3294.788,3246.238,3298.226,3246.238,27527908300,,-1.523811835084199,-0.015355411553585692
2023-05-24,000001,上证综指,3237.705,3204.749,3237.705,3204.381,28872025700,,-1.2780640236482954,-0.012863015241782037
2023-05-25,000001,上证综指,3197.364,3201.261,3207.021,3168.572,28358892500,,-0.10883847689787673,-0.0010889774897926735
2023-05-26,000001,上证综指,3198.883,3212.504,3220.774,3179.822,26170047900,,0.3512053531405268,0.003505900673304514
2023-05-29,000001,上证综指,3219.755,3221.448,3230.971,3208.955,29738948700,,0.27841210470087585,0.0027802525605661616
2023-05-30,000001,上证综指,3214.673,3224.213,3230.632,3186.626,30353246000,,0.08583096793741696,0.00085794154225669
2023-05-31,000001,上证综指,3214.655,3204.564,3216.36,3190.274,29457333800,,-0.6094200352148027,-0.006112845782368891
2023-06-01,000001,上证综指,3196.155,3204.635,3225.093,3189.517,31233075900,,0.0022155900147424745,2.215565470909434e-05
2023-06-02,000001,上证综指,3212.449,3230.069,3233.992,3211.737,29466709800,,0.7936629288514796,0.007905299903585275
2023-06-05,000001,上证综指,3231.811,3232.441,3244.18,3221.625,27806020300,,0.07343496377321124,0.0007340801349683273
2023-06-06,000001,上证综指,3228.407,3195.34,3247.349,3189.269,30828587200,,-1.1477703692039487,-0.011544080927348209
2023-06-07,000001,上证综指,3197.468,3197.759,3210.33,3188.005,25806340000,,0.07570399394116745,0.0007567535292169311
2023-06-08,000001,上证综指,3194.835,3213.586,3225.526,3180.535,29353074100,,0.4949403629229021,0.004937195596171458
2023-06-09,000001,上证综指,3213.033,3231.406,3231.406,3206.103,31415550100,,0.5545207129978857,0.005529889070705347
2023-06-12,000001,上证综指,3225.305,3228.834,3239.437,3210.714,31378444400,,-0.07959383624341898,-0.000796255289553381
2023-06-13,000001,上证综指,3223.896,3233.673,3235.085,3215.499,28062845400,,0.1498683425657621,0.0014975615204330802
2023-06-14,000001,上证综指,3238.119,3228.989,3248.461,3226.774,30353726000,,-0.144850762584825,-0.001449557727195026
2023-06-15,000001,上证综指,3230.451,3252.975,3252.975,3229.145,31325575200,,0.7428331282639755,0.007400877105137195
2023-06-16,000001,上证综指,3256.299,3273.334,3276.552,3255.499,32628184600,,0.6258578685664595,0.006239075116197745
2023-06-19,000001,上证综指,3271.164,3255.806,3271.164,3251.779,32775304700,,-0.5354785060125211,-0.0053691733086166
2023-06-20,000001,上证综指,3252.544,3240.365,3252.844,3237.786,29826059600,,-0.47426044426480685,-0.004753886275411134
2023-06-21,000001,上证综指,3230.114,3197.901,3236.363,3197.901,29437737200,,-1.3104696538815852,-0.013191320695644826
2023-06-26,000001,上证综指,3177.229,3150.619,3181.076,3144.248,30812981100,,-1.4785323247967885,-0.014895715615665168
2023-06-27,000001,上证综指,3153.313,3189.443,3194.409,3148.266,28760432700,,1.2322657865009967,0.012247351931610998
2023-06-28,000001,上证综指,3183.487,3189.376,3192.659,3157.123,27623194800,,-0.002100680275518574,-2.1007023401156786e-05
2023-06-29,000001,上证综指,3185.424,3182.381,3196.503,3179.525,25034007400,,-0.219321898703706,-0.002195627614208594
2023-06-30,000001,上证综指,3178.924,3202.062,3212.993,3177.991,26537987300,,0.6184363217352162,0.006165318522357726
2023-07-03,000001,上证综指,3209.162,3243.975,3246.861,3209.162,31237139500,,1.3089378032030696,0.013004452403076195
2023-07-04,000001,上证综指,3241.231,3245.349,3246.958,3233.99,27924872100,,0.042355443553065975,0.0004234647616710114
2023-07-05,000001,上证综指,3240.049,3222.947,3241.835,3218.602,26401642600,,-0.6902801516878498,-0.0069267360584550535
2023-07-06,000001,上证综指,3215.863,3205.575,3229.48,3199.716,24611903200,,-0.5390097944521055,-0.005404676934167546
2023-07-07,000001,上证综指,3197.472,3196.609,3212.047,3189.211,25568846900,,-0.2797002097907564,-0.0028009210174653625
2023-07-10,000001,上证综指,3208.735,3203.696,3216.535,3192.658,23656036700,,0.2217036866254185,0.002214582866423761
2023-07-11,000001,上证综指,3211.122,3221.367,3221.68,3200.385,22760046700,,0.5515816731674894,0.005500660322340843
2023-07-12,000001,上证综指,3220.376,3196.134,3224.331,3193.437,27142338600,,-0.7833010023384546,-0.007863849194316368
