date,000063,000560,000625,000799,300136,600246,600519,600578,601016,601127
2022-07-13,413.45,14.44,246.12,339.05,210.3,118.08,15201.51,20.02,11.05,76.79
2022-07-14,411.36,14.07,246.55,337.65,211.62,121.82,15155.8,19.39,11.1,78.55
2022-07-15,408.75,13.49,260.04,340.83,210.04,121.2,15128.64,18.88,11.12,76.83
2022-07-18,424.59,13.81,258.01,336.12,216.75,124.07,15145.4,20.3,12.23,78.13
2022-07-19,435.73,13.81,260.19,339.66,228.99,127.68,15078.98,19.73,12.28,76.8
2022-07-20,436.08,13.86,254.82,340.54,227.41,127.31,15133.3,19.62,12.74,76.09
2022-07-21,435.21,13.81,248.0,334.32,226.89,130.8,15047.16,20.36,12.26,73.78
2022-07-22,435.21,13.81,255.11,330.77,223.99,131.05,15109.24,20.65,11.95,74.87
2022-07-25,430.51,13.76,244.52,330.16,223.07,131.3,15091.0,19.56,11.49,75.72
2022-07-26,428.59,14.23,248.44,333.17,223.86,130.43,15134.15,19.96,11.62,76.52
2022-07-27,427.37,14.18,251.63,327.56,224.39,126.94,14896.61,19.45,11.53,75.85
2022-07-28,432.42,14.23,258.16,326.02,229.39,131.67,14728.99,19.51,11.49,76.28
2022-07-29,425.11,13.97,265.99,311.12,225.97,126.31,14732.4,19.73,11.91,79.38
2022-08-01,417.8,13.81,291.51,315.05,231.49,127.81,14669.23,19.51,11.78,84.19
2022-08-02,403.87,13.28,289.05,306.33,219.91,131.67,14589.15,18.37,11.03,77.47
2022-08-03,404.4,13.44,269.32,306.75,232.28,132.8,14628.1,18.14,10.77,73.68
2022-08-04,410.31,13.23,263.96,315.15,233.86,130.55,14868.75,18.25,11.01,70.76
2022-08-05,441.82,13.39,257.58,318.13,239.13,135.41,14930.44,18.37,10.97,70.01
2022-08-08,436.25,13.54,262.22,318.59,237.68,138.53,14833.98,19.62,11.01,69.35
2022-08-09,437.82,13.39,253.52,315.38,235.57,138.16,14822.11,18.88,10.9,68.91
2022-08-10,432.94,13.28,252.07,308.99,234.65,132.17,14558.26,18.54,10.88,67.33
2022-08-11,440.08,13.49,253.66,319.2,243.73,133.05,14798.05,19.51,10.97,67.76
2022-08-12,436.25,13.6,247.13,322.62,239.92,133.92,14961.8,19.68,10.95,66.65
2022-08-15,429.81,13.39,245.68,318.46,237.94,129.43,14898.86,20.48,11.19,68.94
2022-08-16,423.54,13.7,250.18,322.47,234.65,126.81,14882.95,20.59,11.34,68.91
2022-08-17,433.82,13.92,253.23,322.75,241.76,125.94,14884.19,21.1,11.88,70.23
2022-08-18,429.99,14.76,247.13,312.7,241.23,123.32,14709.59,20.48,11.62,67.86
2022-08-19,429.64,14.39,238.14,310.13,235.7,122.2,14705.78,21.05,12.08,66.06
2022-08-22,432.77,14.07,244.67,310.97,236.1,127.43,14697.79,20.7,11.97,69.43
2022-08-23,427.2,13.92,237.71,306.02,235.05,123.44,14511.78,20.93,11.73,68.17
2022-08-24,416.23,13.6,220.01,299.79,225.7,114.72,14389.09,20.42,11.27,64.41
2022-08-25,420.59,13.6,220.16,309.2,227.02,116.96,14628.1,20.53,11.25,66.49
2022-08-26,427.03,13.6,220.16,314.33,225.04,115.46,14728.99,20.53,11.29,68.09
2022-08-29,419.19,13.6,219.87,316.35,221.75,118.08,14580.15,20.59,11.36,68.92
2022-08-30,426.5,13.7,222.62,307.81,225.57,119.2,14511.7,20.08,11.23,68.93
2022-08-31,426.5,13.54,210.59,314.9,222.68,117.33,14930.75,19.28,10.9,64.21
2022-09-01,418.32,13.65,208.99,307.81,220.7,116.34,14596.21,18.99,10.68,67.04
2022-09-02,422.5,13.65,208.85,303.17,227.41,118.33,14550.5,19.33,10.81,67.61
2022-09-05,418.32,13.92,204.2,290.99,225.7,119.33,14240.09,20.08,11.08,66.77
2022-09-06,428.42,14.23,211.02,292.2,226.36,120.95,14317.69,21.16,11.21,68.46
2022-09-07,427.9,14.23,207.25,288.86,222.54,119.7,14108.24,21.27,11.47,69.57
2022-09-08,424.59,14.13,204.93,287.58,218.73,119.33,14084.89,21.45,11.45,67.64
2022-09-09,431.03,14.87,204.64,288.78,217.02,121.82,14316.06,21.05,11.34,68.19
2022-09-13,435.56,14.23,208.7,289.16,217.81,117.58,14581.54,20.13,11.08,72.39
2022-09-14,436.6,14.13,205.07,282.07,213.86,117.08,14503.94,19.51,10.88,71.58
2022-09-15,429.46,15.56,194.49,276.42,209.38,115.59,14589.3,19.11,10.53,65.81
2022-09-16,427.55,14.81,190.43,265.15,202.67,113.22,14426.34,18.19,10.01,65.54
2022-09-19,405.09,14.5,194.34,263.84,198.99,112.1,14524.43,17.91,9.9,69.98
2022-09-20,402.31,15.93,195.94,271.18,199.64,110.48,14573.78,18.37,10.07,70.82
2022-09-21,401.44,17.51,199.56,267.2,200.7,118.96,14340.97,18.82,10.14,70.45
2022-09-22,392.73,17.51,194.05,259.29,198.99,119.2,14129.97,18.59,10.11,68.47
2022-09-23,388.73,17.78,192.02,257.2,193.06,114.97,14235.67,18.37,9.98,65.72
2022-09-26,378.11,17.72,192.75,257.39,191.22,110.98,14457.38,17.97,9.74,66.27
2022-09-27,383.68,17.57,195.5,276.4,196.09,111.47,14651.38,17.91,9.87,66.49
2022-09-28,374.45,17.35,185.35,270.02,191.48,107.86,14612.58,17.34,9.48,63.0
2022-09-29,369.75,16.4,187.67,269.88,189.12,107.73,14592.02,17.45,9.63,60.35
2022-09-30,372.54,15.98,182.16,265.09,186.22,104.12,14531.1,17.34,9.61,57.42
2022-10-10,358.61,14.39,174.33,250.87,182.14,105.11,13859.84,17.34,9.48,51.67
2022-10-11,357.22,13.07,176.36,248.84,184.25,102.99,13813.2,17.97,9.79,52.02
2022-10-12,370.28,13.07,187.38,248.04,191.88,106.24,13658.07,18.31,10.01,54.54
2022-10-13,370.97,12.75,185.06,246.04,192.67,106.24,13192.38,19.33,10.09,53.89
2022-10-14,378.98,12.91,191.01,260.51,196.49,110.1,13484.32,19.73,10.2,56.56
2022-10-17,385.07,13.12,187.38,263.65,201.62,115.96,13336.02,19.33,10.29,55.81
2022-10-18,385.25,13.07,184.92,260.38,200.7,113.09,13237.7,19.11,10.42,55.47
2022-10-19,381.59,13.02,181.43,253.17,198.46,111.72,12788.92,18.71,10.29,55.05
2022-10-20,383.68,12.75,179.11,256.33,200.3,111.1,12754.0,18.42,10.2,54.3
2022-10-21,383.33,12.7,176.65,250.64,199.12,110.98,12602.67,19.22,10.44,52.95
2022-10-24,376.02,12.22,173.46,235.4,196.49,108.73,11650.33,18.71,10.16,51.38
2022-10-25,375.15,12.01,175.34,236.04,195.04,109.23,11483.26,18.59,10.2,52.28
2022-10-26,385.77,12.12,174.33,241.04,201.75,116.96,11361.65,18.94,10.33,52.2
2022-10-27,385.59,12.22,173.31,230.17,218.2,116.59,10872.13,18.42,10.18,50.61
2022-10-28,371.84,12.06,163.74,217.3,214.65,112.22,10553.96,18.14,9.68,48.14
2022-10-31,385.94,12.17,163.74,215.3,220.83,116.09,10476.36,17.85,9.35,47.97
2022-11-01,390.82,12.38,169.4,236.84,224.91,116.96,11345.59,18.25,9.74,49.21
2022-11-02,397.08,12.43,179.26,254.54,224.52,116.71,11422.8,18.25,9.74,54.13
2022-11-03,388.21,12.33,176.65,257.28,224.78,119.33,11170.9,17.91,9.7,54.24
2022-11-04,403.87,12.54,185.64,263.72,226.36,119.08,11768.99,18.82,9.9,59.66
2022-11-07,412.4,12.8,185.21,262.49,225.7,120.2,11695.58,19.05,9.94,58.9
2022-11-08,408.23,12.8,182.59,256.75,224.65,116.34,11523.07,18.88,9.87,57.67
2022-11-09,399.52,13.07,180.56,256.33,220.96,115.59,11329.21,19.22,9.83,56.94
2022-11-10,398.48,13.17,177.08,261.23,219.12,115.09,11446.39,18.76,9.63,55.59
2022-11-11,414.84,13.97,180.42,259.92,219.65,118.08,11858.85,18.88,9.68,56.37
2022-11-14,419.89,14.13,177.08,254.39,219.91,114.22,11896.49,18.76,9.55,54.34
2022-11-15,423.54,14.34,182.45,260.55,225.83,120.08,12323.3,18.82,9.7,56.03
2022-11-16,421.28,14.23,178.68,260.72,224.52,126.06,12301.96,18.82,9.79,55.08
2022-11-17,427.2,14.34,174.62,258.23,228.47,126.94,12160.34,18.88,9.68,52.97
2022-11-18,437.3,13.97,171.57,256.65,225.7,126.81,12161.35,19.22,,50.98
2022-11-21,436.25,13.7,174.91,243.88,225.7,130.43,11795.45,19.62,,52.3
2022-11-22,435.38,13.54,173.17,248.4,225.7,129.93,11950.42,19.45,,50.29
2022-11-23,426.85,13.44,172.88,243.91,222.02,125.69,12020.65,19.73,,49.04
2022-11-24,421.98,13.54,175.92,241.96,221.62,126.69,11795.53,19.91,,49.35
2022-11-25,424.76,13.97,171.28,241.42,219.12,124.82,11811.2,19.85,,47.59
2022-11-28,416.76,13.86,168.67,243.42,216.75,128.18,11717.07,19.91,10.04,46.88
2022-11-29,428.07,14.71,177.37,252.75,224.91,128.93,12408.67,19.91,9.99,48.83
2022-11-30,426.5,14.55,195.07,250.17,222.15,128.06,12408.67,19.91,9.96,52.21
2022-12-01,438.69,14.5,199.42,263.97,226.62,126.44,12655.44,19.96,9.99,50.77
2022-12-02,436.08,14.34,196.95,260.55,225.7,135.04,12679.35,19.85,9.99,48.23
2022-12-05,465.85,14.6,200.0,265.17,228.86,139.03,12920.07,20.13,10.14,48.25
2022-12-06,468.63,14.39,202.32,284.43,229.52,140.53,13099.33,20.02,10.06,48.66
2022-12-07,463.06,14.29,203.62,287.28,226.62,140.28,13068.29,19.79,10.01,49.85
2022-12-08,464.11,14.87,200.87,286.92,225.44,144.27,13091.73,19.85,9.96,49.73
2022-12-09,461.49,15.66,201.59,297.05,224.12,129.8,13425.26,19.68,9.91,49.55
2022-12-12,462.89,14.39,194.34,287.28,227.68,116.84,13495.26,19.28,9.77,48.38
2022-12-13,458.71,14.55,195.94,290.19,226.1,114.97,13580.47,19.16,9.57,47.48
2022-12-14,463.41,14.23,192.02,300.59,222.54,105.36,13742.42,19.11,9.47,47.3
2022-12-15,462.19,14.39,196.81,295.66,226.89,102.37,13867.52,18.82,9.62,49.16
2022-12-16,458.54,14.55,195.65,295.78,223.6,103.12,13866.59,18.82,9.55,46.55
2022-12-19,449.66,14.13,195.21,289.07,217.67,103.37,13758.95,18.25,9.32,47.59
2022-12-20,442.0,13.65,191.01,279.67,218.86,100.88,13308.86,18.37,9.35,46.49
2022-12-21,437.65,13.7,186.22,284.1,214.65,91.65,13495.1,18.14,9.15,45.44
2022-12-22,434.86,13.86,192.89,295.53,212.54,86.54,13720.15,17.85,8.98,45.41
2022-12-23,437.82,13.6,185.79,304.43,210.57,83.17,13743.43,17.8,9.0,43.34
2022-12-26,436.43,13.33,189.41,300.64,217.54,89.9,13518.85,18.02,9.2,45.57
2022-12-27,447.74,13.44,189.85,307.05,218.73,85.29,13619.84,18.19,9.18,45.72
2022-12-28,438.34,13.49,179.26,298.53,215.44,83.29,13619.84,18.59,9.5,43.22
2022-12-29,444.78,13.23,178.24,291.9,215.31,79.55,13509.81,18.25,9.3,41.32
2022-12-30,450.18,13.23,178.53,291.02,217.28,78.43,13572.69,18.54,9.37,41.55
2023-01-03,451.4,13.33,178.97,285.13,220.31,80.55,13596.34,18.71,9.59,43.44
2023-01-04,460.28,13.92,177.37,286.08,219.39,81.3,13557.05,18.71,9.55,42.33
2023-01-05,460.28,14.07,181.14,297.41,222.41,80.92,14154.26,18.82,9.57,42.7
2023-01-06,452.62,14.18,181.43,292.77,221.75,81.92,14176.03,18.65,9.64,42.82
2023-01-09,446.35,13.92,181.29,302.11,219.91,83.29,14470.2,18.59,9.59,43.07
2023-01-10,443.74,14.39,193.76,315.53,220.04,81.3,14574.33,18.31,9.62,45.72
2023-01-11,457.66,14.02,189.41,310.89,217.54,80.3,14499.67,18.37,9.5,44.5
2023-01-12,463.06,13.7,190.43,304.62,219.12,80.05,14413.61,18.19,9.55,44.51
2023-01-13,460.1,14.39,191.88,309.45,219.25,79.18,14830.14,18.25,9.59,43.76
2023-01-16,466.54,14.18,190.72,317.07,223.86,82.05,15033.7,18.48,9.67,41.3
2023-01-17,461.84,13.86,189.99,309.39,225.31,82.42,14995.19,18.37,9.62,41.34
2023-01-18,466.54,13.97,191.73,303.91,227.15,81.67,14877.3,18.65,9.59,41.04
2023-01-19,466.72,13.81,191.73,299.33,229.12,80.92,14776.78,18.71,9.62,40.52
2023-01-20,476.29,13.97,196.37,293.67,228.33,82.92,14618.03,18.82,9.67,41.09
2023-01-30,470.2,14.29,202.32,306.12,230.31,85.41,14838.0,18.88,9.72,42.51
2023-01-31,463.76,14.5,204.93,296.25,229.91,85.79,14506.03,18.88,9.79,42.53
2023-02-01,469.68,14.55,214.5,298.57,232.94,86.91,14499.83,19.11,9.87,43.45
2023-02-02,469.15,16.03,209.86,309.83,238.47,88.16,14430.19,19.11,9.82,44.11
2023-02-03,471.94,15.77,204.93,305.34,238.2,89.53,14287.87,19.05,9.72,42.23
2023-02-06,467.07,16.35,200.87,303.06,237.81,89.65,14107.11,19.05,9.69,41.54
2023-02-07,472.98,16.4,202.9,299.69,241.23,89.53,14122.82,19.22,9.79,41.79
2023-02-08,465.67,15.98,198.98,294.94,236.76,87.78,14020.66,18.94,9.77,41.23
2023-02-09,484.47,15.98,201.01,302.39,247.15,89.03,14287.87,19.05,9.82,42.14
2023-02-10,490.91,16.51,198.26,308.97,249.0,89.65,14224.99,19.28,9.84,40.95
2023-02-13,490.22,16.56,200.0,326.37,246.5,90.15,14589.26,19.22,9.82,41.37
2023-02-14,492.31,16.77,200.72,331.75,245.05,88.53,14490.55,19.51,9.82,40.96
2023-02-15,506.58,16.67,197.97,330.49,250.97,87.53,14468.62,19.22,9.79,40.55
2023-02-16,519.81,16.88,195.21,346.27,242.42,84.42,14632.25,18.88,9.57,39.02
2023-02-17,486.91,17.72,192.17,338.95,237.68,84.04,14309.71,19.05,9.5,37.22
2023-02-20,514.76,18.62,194.92,342.11,245.44,75.69,14735.83,18.99,9.59,37.97
2023-02-21,525.04,18.15,199.71,334.71,247.15,70.95,14672.96,19.22,9.82,38.87
2023-02-22,533.39,17.94,198.4,333.42,247.68,73.57,14429.33,18.94,9.77,39.17
2023-02-23,518.42,17.25,199.85,326.21,244.92,75.81,14287.87,18.88,9.74,38.86
2023-02-24,523.99,17.35,195.21,321.27,246.89,73.32,14052.09,18.94,9.69,38.47
2023-02-27,544.71,17.09,192.6,320.26,243.34,70.58,14228.21,18.71,9.64,38.78
2023-02-28,561.24,17.46,194.63,320.66,246.76,72.94,14254.39,19.05,9.74,39.12
2023-03-01,572.91,17.83,196.95,319.62,251.37,72.82,14449.21,18.99,9.77,40.52
2023-03-02,567.34,17.41,195.21,319.31,266.5,74.07,14366.46,19.05,9.79,40.01
2023-03-03,556.72,17.25,193.76,316.44,263.47,73.82,14288.18,19.33,9.96,40.01
2023-03-06,570.3,16.93,194.63,318.36,277.82,73.44,14202.52,19.39,10.01,40.0
2023-03-07,542.27,16.4,191.01,306.54,262.16,71.57,14054.45,19.22,9.84,39.24
2023-03-08,546.62,16.67,189.56,301.8,283.08,76.06,13913.93,19.05,9.79,39.3
2023-03-09,567.34,16.61,188.54,296.42,282.16,74.57,13910.79,18.88,9.69,39.98
2023-03-10,562.11,16.19,178.1,290.72,269.79,72.57,13753.45,18.59,9.57,38.42
2023-03-13,592.06,15.98,171.86,298.21,273.61,76.93,13847.76,18.48,9.62,37.76
2023-03-14,587.18,15.45,168.67,291.52,263.87,84.67,13879.19,18.37,9.62,40.31
2023-03-15,574.65,15.61,167.66,283.99,265.18,89.65,13760.68,18.71,9.77,40.51
2023-03-16,564.38,15.4,164.61,281.12,264.53,88.41,13769.09,18.42,9.57,40.29
2023-03-17,603.72,15.87,166.5,270.99,269.79,88.66,13690.57,18.42,9.67,41.26
2023-03-20,586.66,15.45,165.77,265.87,263.87,86.29,13593.12,18.08,9.59,42.44
2023-03-21,590.14,15.93,170.12,269.75,260.58,85.79,13949.92,18.14,9.59,42.92
2023-03-22,621.83,16.45,170.12,267.51,273.74,86.54,13936.96,18.19,9.57,42.09
2023-03-23,637.14,16.19,171.14,274.39,278.21,88.16,13948.82,18.08,9.55,41.77
2023-03-24,616.08,16.98,170.7,271.37,277.69,88.66,13978.37,17.97,9.52,41.81
2023-03-27,596.93,16.61,170.85,268.46,274.79,90.53,13893.26,17.74,9.47,40.94
2023-03-28,605.81,16.03,172.15,269.56,270.05,85.16,14003.37,17.8,9.37,40.4
2023-03-29,603.89,16.24,169.83,269.58,268.87,83.67,14067.81,17.68,9.4,39.47
2023-03-30,550.1,16.08,173.02,275.64,271.76,80.43,14146.4,17.74,9.45,39.97
2023-03-31,566.82,16.14,172.88,272.85,275.32,80.68,14303.58,17.85,9.52,39.33
2023-04-03,561.94,17.78,174.33,270.28,292.56,81.67,14162.67,17.85,9.52,37.54
2023-04-04,566.12,18.1,173.17,268.99,288.87,80.18,14261.07,17.97,9.42,36.97
2023-04-06,585.62,16.98,170.7,263.76,295.58,79.8,14122.51,17.74,9.32,35.37
2023-04-07,644.11,18.68,171.72,264.2,290.45,81.55,14075.59,17.8,9.35,35.52
2023-04-10,619.74,18.31,172.15,262.91,277.69,79.18,13923.99,17.97,9.5,34.34
2023-04-11,610.16,18.41,172.01,259.54,277.69,78.93,13718.08,17.85,9.42,34.64
2023-04-12,643.24,18.36,169.69,255.38,283.74,77.93,13314.12,17.97,9.4,33.88
2023-04-13,601.81,19.26,168.24,255.32,269.26,77.56,13541.25,17.91,9.52,33.16
2023-04-14,598.85,18.52,173.31,251.04,271.11,77.68,13465.96,18.31,9.55,33.97
2023-04-17,586.31,17.83,176.65,253.17,265.84,75.94,13777.02,18.37,9.69,34.98
2023-04-18,606.16,18.15,175.49,251.48,266.1,74.44,13816.32,18.42,9.62,34.92
2023-04-19,615.38,17.83,172.73,247.26,267.55,71.45,13824.18,18.37,9.55,34.08
2023-04-20,649.33,17.41,168.96,242.89,278.08,70.2,13689.63,18.37,9.62,33.07
2023-04-21,636.62,16.93,163.31,239.73,267.03,65.71,13560.66,18.25,9.45,32.13
2023-04-24,662.04,17.14,164.47,235.15,270.45,65.59,13399.79,18.31,9.37,30.96
2023-04-25,642.19,15.82,159.39,234.35,246.76,64.22,13599.25,18.19,9.23,30.19
2023-04-26,613.82,15.93,162.0,235.23,246.36,63.09,13705.58,18.65,9.42,30.68
2023-04-27,603.55,15.98,162.29,232.68,242.15,64.59,13815.69,18.76,9.4,30.11
2023-04-28,620.08,16.61,172.73,235.85,252.42,66.83,13836.12,18.76,9.4,30.67
2023-05-04,585.44,16.83,174.04,225.74,246.5,67.33,13752.66,19.28,9.5,30.24
2023-05-05,582.31,16.83,171.14,229.33,240.05,71.45,13753.45,19.39,9.4,29.25
2023-05-08,600.59,16.35,173.31,226.61,244.13,68.58,13521.76,19.56,9.52,29.17
2023-05-09,577.26,16.03,172.88,227.85,241.23,67.83,13533.39,19.45,9.52,28.78
2023-05-10,559.16,16.08,183.9,227.18,242.68,68.21,13556.97,19.39,9.5,29.81
2023-05-11,551.5,16.24,179.11,229.73,243.73,69.83,13494.65,19.79,9.57,29.99
2023-05-12,540.53,16.08,175.2,222.3,239.65,67.46,13410.79,20.25,9.59,29.02
2023-05-15,545.93,16.03,179.26,225.17,239.78,67.71,13488.59,20.48,9.64,29.45
2023-05-16,548.57,15.66,175.34,221.94,237.94,65.96,13386.35,20.3,9.59,29.01
2023-05-17,551.39,15.29,175.05,221.04,240.31,65.34,13368.35,20.36,9.64,29.12
2023-05-18,572.37,15.13,173.31,218.15,245.31,64.09,13289.76,20.36,9.55,28.74
2023-05-19,575.55,14.76,171.86,221.67,252.15,63.34,13356.56,20.19,9.42,28.5
2023-05-22,567.08,14.39,177.08,225.42,252.02,62.59,13722.01,20.65,9.67,28.02
2023-05-23,550.33,14.07,175.92,221.71,250.58,63.97,13553.43,20.36,9.52,27.35
2023-05-24,552.8,13.81,173.46,218.36,251.63,62.72,13446.15,20.25,9.42,27.02
2023-05-25,566.91,13.7,174.47,215.76,250.31,63.34,13368.35,20.42,9.5,26.93
2023-05-26,593.36,13.86,177.81,213.48,252.02,63.47,13286.3,20.7,9.45,27.49
2023-05-29,606.94,13.49,173.75,211.5,253.34,63.72,13274.04,21.56,9.57,27.09
2023-05-30,616.81,13.7,176.21,207.91,257.16,70.08,13111.28,21.56,9.59,26.61
2023-05-31,620.34,13.81,173.31,199.81,255.58,67.83,12801.71,21.5,9.47,26.79
2023-06-01,633.21,14.18,172.15,199.58,260.45,74.57,12856.88,21.16,9.37,26.37
2023-06-02,635.33,14.81,176.65,200.68,259.0,75.56,13129.43,21.56,9.45,27.8
2023-06-05,635.68,14.44,174.62,193.99,261.89,77.06,13085.42,21.67,9.4,27.61
2023-06-06,622.63,14.39,172.01,187.18,252.68,77.06,13101.06,20.87,9.25,26.78
2023-06-07,628.8,14.71,167.22,182.39,254.92,78.8,12974.61,20.87,9.18,26.3
2023-06-08,624.04,14.92,168.67,184.71,253.73,79.3,13109.0,21.22,9.23,25.79
2023-06-09,641.85,14.71,175.05,184.03,258.08,78.8,13093.28,22.02,9.35,26.39
2023-06-12,634.27,15.03,176.21,196.96,260.84,76.31,13329.05,21.1,9.23,29.03
2023-06-13,648.55,14.97,177.08,198.27,265.32,72.32,13352.63,20.99,9.23,30.55
2023-06-14,649.43,14.87,177.08,203.97,264.39,75.56,13571.74,20.59,9.2,31.85
2023-06-15,664.77,15.24,181.43,204.6,264.0,75.31,13792.74,20.59,9.28,35.04
2023-06-16,687.7,15.45,182.01,206.73,267.83,82.79,14128.25,20.25,9.28,36.04
2023-06-19,699.69,14.66,182.45,203.27,270.07,88.16,13706.29,20.48,9.23,39.65
2023-06-20,769.69,14.29,182.45,201.82,271.26,83.92,13702.05,20.48,9.13,42.01
2023-06-21,755.06,14.02,180.13,197.96,264.0,77.68,13642.08,21.27,9.13,39.85
2023-06-26,737.95,13.6,186.37,195.89,257.93,73.94,13431.22,23.38,9.23,42.52
2023-06-27,782.74,14.34,185.64,196.04,263.87,76.93,13447.33,22.81,9.23,41.92
2023-06-28,751.18,14.02,189.41,194.6,251.6,75.19,13583.53,23.16,9.33,40.55
2023-06-29,796.67,13.86,187.38,192.49,260.31,71.95,13468.24,22.36,9.23,40.52
2023-06-30,803.02,14.02,187.53,190.19,264.92,71.32,13493.78,22.3,9.25,38.2
2023-07-03,797.9,14.34,200.58,203.93,261.49,72.82,13757.91,23.38,9.3,42.03
2023-07-04,786.44,14.18,209.28,204.1,265.71,72.57,13809.78,22.93,9.25,44.63
2023-07-05,769.51,14.02,204.2,198.44,260.57,71.57,13688.33,22.41,9.2,45.52
2023-07-06,763.17,14.29,203.77,195.21,263.47,71.7,13589.38,22.24,9.18,48.44
2023-07-07,758.05,14.13,200.58,193.8,258.59,70.82,13486.04,22.81,9.25,47.11
2023-07-10,747.65,13.97,198.26,194.79,256.74,69.83,13572.78,22.7,9.25,45.95
2023-07-11,763.7,13.92,207.25,195.23,262.28,70.2,13645.4,22.36,9.23,50.54
2023-07-12,731.78,13.54,208.22,192.3,256.22,68.95,13675.72,22.02,9.23,48.29
2023-07-13,749.06,13.76,205.72,200.53,258.85,68.7,13872.02,22.02,9.25,47.64
2023-07-14,776.04,13.76,203.95,196.39,262.55,68.7,13988.53,21.5,9.15,46.14
2023-07-17,778.86,13.6,201.44,194.47,260.96,68.46,13804.75,21.45,9.15,47.29
2023-07-18,755.58,13.49,204.54,192.87,259.12,69.33,13747.54,21.05,9.13,45.71
2023-07-19,743.95,13.81,202.91,192.3,254.37,69.83,13749.13,20.82,9.15,44.58
2023-07-20,708.68,14.02,195.84,191.42,243.95,69.33,13757.11,20.59,9.1,42.79
2023-07-21,708.5,14.55,195.1,198.69,242.1,71.07,14134.56,20.59,9.1,42.6
2023-07-24,726.14,14.23,195.69,198.46,246.32,69.33,14133.36,20.87,8.95,42.43
2023-07-25,720.49,15.08,215.3,211.65,251.2,72.45,14591.4,20.76,9.03,42.98
2023-07-26,693.87,16.35,207.93,211.39,246.32,74.57,14591.4,20.76,9.05,40.39
2023-07-27,688.05,15.66,205.57,212.11,244.34,72.82,14667.05,20.7,9.05,39.9
2023-07-28,694.04,16.19,218.84,214.03,244.47,73.82,15137.61,20.76,9.13,43.89
2023-07-31,690.34,16.72,236.39,222.05,248.04,75.94,15006.59,20.87,9.23,46.95
2023-08-01,702.33,16.56,233.44,217.53,246.98,76.19,15073.78,21.33,9.28,46.48
2023-08-02,703.57,16.61,234.03,217.2,247.38,77.18,15001.96,21.27,9.23,44.68
2023-08-03,702.16,16.83,230.64,224.43,246.19,78.31,14989.75,21.27,9.23,44.82
2023-08-04,719.79,16.93,231.23,223.67,250.54,76.44,15109.44,21.16,9.23,44.47
2023-08-07,648.02,16.45,230.64,215.42,251.73,75.19,15065.24,21.05,9.18,44.06
2023-08-08,659.66,16.24,227.84,216.88,249.75,74.69,15081.76,20.87,9.13,42.24
2023-08-09,650.49,16.35,221.35,216.31,246.32,73.57,15083.99,20.53,9.05,41.68
2023-08-10,643.08,16.67,220.61,217.03,245.0,73.82,14962.06,20.59,9.08,41.23
2023-08-11,630.39,16.3,215.3,212.54,239.72,73.19,14634.89,20.08,8.98,40.89
2023-08-14,645.73,16.24,204.83,207.9,237.61,72.45,14387.52,20.36,8.9,39.39
2023-08-15,647.32,16.14,203.95,206.84,235.37,71.7,14467.15,20.3,8.88,38.97
2023-08-16,626.86,16.19,197.16,204.96,229.56,72.2,14523.17,20.25,8.88,37.32
2023-08-17,633.21,16.03,201.0,209.06,233.52,70.82,14587.41,20.07,8.85,36.87
2023-08-18,610.29,15.4,195.98,203.07,220.86,69.2,14384.24,18.59,8.8,36.41
2023-08-21,610.11,15.13,191.12,202.99,219.8,71.45,14291.76,18.18,8.65,35.3
2023-08-22,640.62,15.08,194.51,200.38,224.81,73.82,14267.82,18.24,8.52,35.85
2023-08-23,612.4,14.55,188.91,195.51,220.72,71.32,14156.1,17.94,8.4,34.41
2023-08-24,616.28,14.23,191.85,198.91,220.33,68.7,14493.65,17.88,8.25,34.17
2023-08-25,594.42,14.92,192.89,194.02,215.18,71.07,14562.91,18.0,8.25,33.29
2023-08-28,604.29,15.87,192.3,195.02,215.45,71.57,14642.63,18.3,8.3,34.96
2023-08-29,615.58,16.93,201.15,197.9,223.1,73.07,14773.18,18.3,8.47,37.77
2023-08-30,620.69,17.25,197.02,196.58,227.85,71.57,14810.44,18.06,8.4,38.12
2023-08-31,625.1,16.83,184.92,191.45,228.38,67.71,14738.63,18.18,8.47,37.45
2023-09-01,614.69,16.56,189.94,198.05,226.53,65.59,14770.94,18.06,8.4,38.33
2023-09-04,621.04,18.2,196.87,207.6,231.02,66.21,14890.24,18.42,8.55,42.16
2023-09-05,603.06,17.09,194.21,207.05,240.78,64.96,14831.99,18.71,8.55,42.65
2023-09-06,597.41,17.46,195.25,205.72,242.23,66.59,14850.34,18.47,8.5,45.62
2023-09-07,584.89,16.77,190.09,201.24,233.13,69.7,14666.81,18.18,8.35,43.9
2023-09-08,579.25,16.72,189.64,201.26,238.67,67.08,14511.2,18.53,8.35,45.41
2023-09-11,602.7,16.3,197.02,201.52,242.1,68.33,14540.49,18.71,8.42,46.21
2023-09-12,597.77,15.87,198.64,196.24,239.86,67.33,14522.85,18.65,8.42,45.08
2023-09-13,581.9,15.77,194.8,196.9,233.52,65.84,14522.45,18.77,8.35,43.08
2023-09-14,587.89,15.45,191.41,195.21,237.22,65.96,14512.72,18.77,8.37,47.39
2023-09-15,574.84,15.4,190.23,194.76,232.47,67.08,14219.86,18.77,8.32,48.17
2023-09-18,575.37,15.19,195.84,194.93,233.39,66.83,14596.59,18.47,8.37,52.99
